Accepted Name GenBank,Accepted Name GenBank MiSeq Data,MiSeq_Label_190402,PHLAWD,MiSeq Label 190117,MiSeq Accession Number,DNA accession Number,Extraction Date,Collection ,Date Collected,Locality,Summit,Range,Meadow,Occurrence,Elevation (ft),WGS N,WGS W,Herbarium,Barcode,Specimen_voucher,Collected_by,Collection_date,Country,Lat_Lon,Tissue_type
Draba_lonchocarpa,Draba_lonchocarpa,Draba_lonchocarpa_14629,Draba_lonchocarpa,Draba_lonchocarpa_14629,14629,2014-629,18-Jun-14,Marx 2013-328,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID169528,ID:169248,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Draba_lonchocarpa,Draba_lonchocarpa,Draba_lonchocarpa_14690,Draba_lonchocarpa,Draba_lonchocarpa_14690,14690,2014-690,25-Jun-14,Marx 2013-393,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169739,ID:169425,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Draba_lonchocarpa,Draba_lonchocarpa,Draba_lonchocarpa_14694,Draba_lonchocarpa,Draba_lonchocarpa_14694,14694,2014-694,25-Jun-14,Marx 2013-397,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169745,ID:169453,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Draba_oligosperma,Draba_oligosperma,Draba_oligosperma_14604,Draba_oligosperma,Draba_oligosperma_14604,14604,2014-604,18-Jun-14,Marx 2013-303,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,,none,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Draba_oligosperma,Draba_oligosperma,Draba_oligosperma_14688,Draba_oligosperma,Draba_oligosperma_14688,14688,2014-688,25-Jun-14,Marx 2013-391,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,,none,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Draba_oligosperma,Draba_oligosperma,Draba_oligosperma_14703,Draba_oligosperma,Draba_oligosperma_14703,14703,2014-703,30-Jun-14,Marx 2013-406,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,,none,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Draba_oreibata,Draba_oreibata,Draba_oreibata_14335,Draba_oreibata,Draba_oreibata_14335,14335,2014-335,30-May-14,Marx 2013-104,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142,ID,ID169429,ID:169139,H.E. Marx,22-Jul-13,"USA: Idaho, Sawtooth Mountains, Snowyside Peak",43.93825 N 114.97142 W,Leaf
Draba_oreibata,Draba_oreibata,Draba_oreibata_14217,,Draba_oreibata_14217,14217,2014-217,20-Feb-14,Zion  2012-019,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318,ID,ID169619,ID:169309,P.Z. Klos & H.E. Marx,7-Aug-12,"USA: Idaho, Sawtooth Mountains, Horstmann Peak",44.1117 N 115.00318 W,Leaf
Elymus_elymoides,Elymus_elymoides,Elymus_elymoides_14356,Elymus_elymoides,Elymus_elymoides_14356,14356,2014-356,2-Jun-14,Marx 2013-127,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142,ID,ID179636,ID:174247,H.E. Marx,22-Jul-13,"USA: Idaho, Sawtooth Mountains, Snowyside Peak",43.93825 N 114.97142 W,Leaf
Elymus_elymoides,Elymus_elymoides,Elymus_elymoides_14251,Elymus_elymoides,Elymus_elymoides_14251,14251,2014-251,7-Mar-14,Marx 2013-157,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID179580,ID:174209,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Elymus_elymoides,Elymus_elymoides,Elymus_elymoides_14439,Elymus_elymoides,Elymus_elymoides_14439,14439,2014-439,10-Jun-14,Marx 2013-236,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID179611,ID:174243,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Elymus_elymoides,Elymus_elymoides,Elymus_elymoides_14636,Elymus_elymoides,Elymus_elymoides_14636,14636,2014-636,24-Jun-14,Marx 2013-336,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID179691,ID:174322,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Elymus_elymoides,Elymus_elymoides,Elymus_elymoides_14225,Elymus_elymoides,Elymus_elymoides_14225,14225,2014-225,20-Feb-14,Zion  2012-027,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318,ID,ID179615,ID:174266,P.Z. Klos & H.E. Marx,7-Aug-12,"USA: Idaho, Sawtooth Mountains, Horstmann Peak",44.1117 N 115.00318 W,Leaf
Elymus_scribneri,Elymus_scribneri,Elymus_scribneri_14673,,Elymus_scribneri_14673,14673,2014-673,25-Jun-14,Marx 2013-375,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID179585,ID:174221,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Elymus_scribneri,,Elymus_scribneri_NA,,NA,NA,NA,NA,Marx 2013-443,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID179991,ID:174790,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Epilobium_alpinum,Epilobium_alpinum,Epilobium_alpinum_14301,,Epilobium_alpinum_14301,14301,2014-301,26-May-14,Marx 2013-070,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117,ID,ID169612,ID:169322,H.E. Marx,19-Jul-13,"USA: Idaho, Sawtooth Mountains, Mount Cramer",44.01108 N 114.98117 W,Leaf
Epilobium_alpinum,Epilobium_alpinum,Epilobium_alpinum_14339,,Epilobium_alpinum_14339,14339,2014-339,30-May-14,Marx 2013-108,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142,ID,ID169444,ID:169166,H.E. Marx,22-Jul-13,"USA: Idaho, Sawtooth Mountains, Snowyside Peak",43.93825 N 114.97142 W,Leaf
Epilobium_alpinum,Epilobium_alpinum,Epilobium_alpinum_14252,,Epilobium_alpinum_14252,14252,2014-252,7-Mar-14,Marx 2013-158,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169387,ID:169088,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Epilobium_alpinum,Epilobium_alpinum,Epilobium_alpinum_14409,,Epilobium_alpinum_14409,14409,2014-409,6-Jun-14,Marx 2013-203,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839,ID,ID169675,ID:169376,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.76619 N 114.15839 W,Leaf
Epilobium_alpinum,,Epilobium_alpinum_NA,,Epilobium_alpinum_14441,NA,2014-441,10-Jun-14,Marx 2013-239,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID169716,ID:169393,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Epilobium_alpinum,Epilobium_alpinum,Epilobium_alpinum_14675,,Epilobium_alpinum_14675,14675,2014-675,25-Jun-14,Marx 2013-377,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169705,ID:169416,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Epilobium_alpinum,Epilobium_alpinum,Epilobium_alpinum_14123,,Epilobium_alpinum_var_clavatum_14123,14123,2014-123,10-Feb-14,Zion  2012-001,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318,ID,ID169589,ID:169296,P.Z. Klos & H.E. Marx,7-Aug-12,"USA: Idaho, Sawtooth Mountains, Horstmann Peak",44.1117 N 115.00318 W,Leaf
Epilobium_obcordatum,Epilobium_obcordatum,Epilobium_obcordatum_14130,Epilobium_obcordatum,Epilobium_obcordatum_14130,14130,2014-130,10-Feb-14,Zion  2012-008,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318,ID,ID169630,ID:169319,P.Z. Klos & H.E. Marx,7-Aug-12,"USA: Idaho, Sawtooth Mountains, Horstmann Peak",44.1117 N 115.00318 W,Leaf
Eremogone_aculeata,Eremogone_aculeata,Eremogone_aculeata_14438,Eremogone_aculeata,Eremogone_aculeata_14438,14438,2014-438,10-Jun-14,Marx 2013-235,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID169658,ID:169368,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Eremogone_aculeata,Eremogone_aculeata,Eremogone_aculeata_14663,Eremogone_aculeata,Eremogone_aculeata_14663,14663,2014-663,24-Jun-14,Marx 2013-364,14-Aug-13,Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886,ID,ID169708,ID:169422,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10969 N 114.63886 W,Leaf
Eremogone_congesta,,Eremogone_congesta_NA,Eremogone_congesta,NA,NA,,,Marx 2013-221,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839,ID,ID169681,ID:169413,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.76619 N 114.15839 W,Leaf
Eremogone_congesta,Eremogone_congesta,Eremogone_congesta_14589,Eremogone_congesta,Eremogone_congesta_14589,14589,2014-589,12-Jun-14,Marx 2013-288,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403,ID,ID169560,ID:169197,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74357 N 114.12403 W,Leaf
Eremogone_congesta,Eremogone_congesta,Eremogone_congesta_14670,Eremogone_congesta,Eremogone_congesta_14670,14670,2014-670,25-Jun-14,Marx 2013-372,14-Aug-13,Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886,ID,ID169764,ID:169448,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10969 N 114.63886 W,Leaf
Ericameria_discoidea,Ericameria_discoidea,Ericameria_discoidea_14315,Ericameria_discoidea,Ericameria_discoidea_14315,14315,2014-315,30-May-14,Marx 2013-084,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117,ID,ID169640,ID:169333,H.E. Marx,19-Jul-13,"USA: Idaho, Sawtooth Mountains, Mount Cramer",44.01108 N 114.98117 W,Leaf
Erigeron_asperugineus,Erigeron_asperugineus,Erigeron_asperugineus_14247,,Erigeron_asperugineus_14247,14247,2014-247,7-Mar-14,Marx 2013-152,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169427,ID:169112,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Erigeron_compositus,Erigeron_compositus,Erigeron_compositus_13537,Erigeron_compositus,Erigeron_compositus_13537,13537,2013-537,5-Dec-13,Marx 2012-001,31-Jul-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: Just below summit,Thompson Peak,Sawtooth Mountains,0,1,10508,44.14369,-115.00683,ID,ID169552,ID:169275,H.E. Marx,31-Jul-12,"USA: Idaho, Sawtooth Mountains, Thompson Peak",44.14369 N 115.00683 W,Leaf
Erigeron_compositus,Erigeron_compositus,Erigeron_compositus_14009,Erigeron_compositus,Erigeron_compositus_14009,14009,2014-009,7-Jan-14,Marx 2012-056,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681,ID,ID169485,ID:169187,H.E. Marx,10-Aug-12,"USA: Idaho, Sawtooth Mountains, Braxon Peak",44.09333 N 115.99681 W,Leaf
Erigeron_compositus,Erigeron_compositus,Erigeron_compositus_14307,Erigeron_compositus,Erigeron_compositus_14307,14307,2014-307,26-May-14,Marx 2013-076,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117,ID,ID169662,ID:169364,H.E. Marx,19-Jul-13,"USA: Idaho, Sawtooth Mountains, Mount Cramer",44.01108 N 114.98117 W,Leaf
Erigeron_compositus,Erigeron_compositus,Erigeron_compositus_14355,Erigeron_compositus,Erigeron_compositus_14355,14355,2014-355,2-Jun-14,Marx 2013-126,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142,ID,ID169456,ID:169148,H.E. Marx,22-Jul-13,"USA: Idaho, Sawtooth Mountains, Snowyside Peak",43.93825 N 114.97142 W,Leaf
Erigeron_compositus,Erigeron_compositus,Erigeron_compositus_14248,Erigeron_compositus,Erigeron_compositus_14248,14248,2014-248,7-Mar-14,Marx 2013-153,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169381,ID:169087,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Erigeron_compositus,Erigeron_compositus,Erigeron_compositus_14452,Erigeron_compositus,Erigeron_compositus_14452,14452,2014-452,10-Jun-14,Marx 2013-250,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID169684,ID:169405,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Erigeron_compositus,Erigeron_compositus,Erigeron_compositus_14623,Erigeron_compositus,Erigeron_compositus_14623,14623,2014-623,18-Jun-14,Marx 2013-322,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID169512,ID:169225,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Erigeron_compositus,Erigeron_compositus,Erigeron_compositus_14700,Erigeron_compositus,Erigeron_compositus_14700,14700,2014-700,30-Jun-14,Marx 2013-403,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169740,ID:169424,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Erigeron_evermannii,Erigeron_evermannii,Erigeron_evermannii_13578,Erigeron_evermannii,Erigeron_evermannii_13578,13578,2013-578,30-Dec-13,Marx 2012-045,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681,ID,ID169488,ID:169177,H.E. Marx,10-Aug-12,"USA: Idaho, Sawtooth Mountains, Braxon Peak",44.09333 N 115.99681 W,Leaf
Erigeron_evermannii,Erigeron_evermannii,Erigeron_evermannii_14340,Erigeron_evermannii,Erigeron_evermannii_14340,14340,2014-340,30-May-14,Marx 2013-109,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142,ID,ID169420,ID:169135,H.E. Marx,22-Jul-13,"USA: Idaho, Sawtooth Mountains, Snowyside Peak",43.93825 N 114.97142 W,Leaf
Erigeron_evermannii,Erigeron_evermannii,Erigeron_evermannii_14363,Erigeron_evermannii,Erigeron_evermannii_14363,14363,2014-363,2-Jun-14,Marx 2013-135,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142,ID,ID169433,ID:169136,H.E. Marx,22-Jul-13,"USA: Idaho, Sawtooth Mountains, Snowyside Peak",43.93825 N 114.97142 W,Leaf
Erigeron_evermannii,Erigeron_evermannii,Erigeron_evermannii_14224,Erigeron_evermannii,Erigeron_evermannii_14224,14224,2014-224,20-Feb-14,Zion  2012-026,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318,ID,ID169632,ID:169312,P.Z. Klos & H.E. Marx,7-Aug-12,"USA: Idaho, Sawtooth Mountains, Horstmann Peak",44.1117 N 115.00318 W,Leaf
Erigeron_grandiflorus,Erigeron_grandiflorus,Erigeron_grandiflorus_14012,Erigeron_grandiflorus,Erigeron_grandiflorus_14012,14012,2014-012,7-Jan-14,Clevenger 2012-003,1-Aug-12,"Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: Meadow just at base of west side of mountain, just south of a snowpack ",Thompson Peak,Sawtooth Mountains,1,1,10105,44.14219,-115.01358,ID,id169575,ID:169256,B.R. Clevenger & H.E. Marx,1-Aug-12,"USA: Idaho, Sawtooth Mountains, Thompson Peak",44.14219 N 115.01358 W,Leaf
Erigeron_grandiflorus,Erigeron_grandiflorus,Erigeron_grandiflorus_14310,Erigeron_grandiflorus,Erigeron_grandiflorus_14310,14310,2014-310,30-May-14,Marx 2013-079,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117,ID,ID169679,ID:169381,H.E. Marx,19-Jul-13,"USA: Idaho, Sawtooth Mountains, Mount Cramer",44.01108 N 114.98117 W,Leaf
Erigeron_grandiflorus,Erigeron_grandiflorus,Erigeron_grandiflorus_14600,Erigeron_grandiflorus,Erigeron_grandiflorus_14600,14600,2014-600,12-Jun-14,Marx 2013-299,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID169532,ID:169243,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Erigeron_lonchophyllus,Erigeron_lonchophyllus,Erigeron_lonchophyllus_14612,Erigeron_lonchophyllus,Erigeron_lonchophyllus_14612,14612,2014-612,18-Jun-14,Marx 2013-311,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID169533,ID:169244,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Erigeron,Erigeron,Erigeron_14667,,Erigeron_sp_14667,14667,2014-667,25-Jun-14,Marx 2013-369,14-Aug-13,Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886,ID,ID179606,ID:174238,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10969 N 114.63886 W,Leaf
Eriogonum_crosbyae,Eriogonum_crosbyae,Eriogonum_crosbyae_13541,,Eriogonum_crosbyae_13541,13541,2013-541,5-Dec-13,Marx 2012-006,31-Jul-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: SW slope heading down from summit,Thompson Peak,Sawtooth Mountains,0,1,10661,44.14139,-115.01,ID,ID169551,ID:169274,H.E. Marx,31-Jul-12,"USA: Idaho, Sawtooth Mountains, Thompson Peak",44.14139 N 115.01 W,Leaf
Eriogonum_crosbyae,Eriogonum_crosbyae,Eriogonum_crosbyae_14350,,Eriogonum_crosbyae_14350,14350,2014-350,2-Jun-14,Marx 2013-119,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142,ID,ID169448,ID:169159,H.E. Marx,22-Jul-13,"USA: Idaho, Sawtooth Mountains, Snowyside Peak",43.93825 N 114.97142 W,Leaf
