Annotated Name,Tip Label 160511,Species ,Extraction #,PHLAWD,DNA Log Species Name,Collection #,ID for database,Date Collected,Summit,Occurrence,Range,Meadow,Locality Detail,Elevation (ft.),WGS N,WGS W,Leaf Sample
Sibbaldia_procumbens,Sibbaldia_procumbens_14323,Sibbaldia_procumbens,14323,Sibbaldia_procumbens,Sibbaldia procumbens,Marx 2013-092,Sibbaldia procumbens,19-Jul-13,Mount Cramer,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,10716,44.01108,114.98117,1
NA,NA,NA,NA,Luzula_hitchcockii,Luzula hitchcockii ,Marx 2013-093,Luzula hitchcockii ,19-Jul-13,Mount Cramer,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,10716,44.01108,114.98117,1
Juncus_sp,Juncus_sp_14325,Juncus_sp,14325,,Juncus sp.,Marx 2013-094,NA,19-Jul-13,Mount Cramer,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,10716,44.01108,114.98117,1
NA,NA,NA,NA,,Carex c.f. phaeocephala,Marx 2013-095,Carex c.f. phaeocephala,19-Jul-13,Mount Cramer,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,10716,44.01108,114.98117,1
Eriogonum_ovalifolium,Eriogonum_ovalifolium_14327,Eriogonum_ovalifolium,14327,Eriogonum_ovalifolium,Eriogonum ovalifolium ,Marx 2013-096,Eriogonum ovalifolium ,19-Jul-13,Mount Cramer,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,10716,44.01108,114.98117,1
Potentilla_brevifolia,Potentilla_brevifolia_14328,Potentilla_brevifolia,14328,Potentilla_brevifolia,Potentilla brevifolia,Marx 2013-097,Potentilla brevifolia,19-Jul-13,Mount Cramer,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,10716,44.01108,114.98117,1
Oxyria_digyna,Oxyria_digyna_14329,Oxyria_digyna,14329,Oxyria_digyna,Oxyria digyna,Marx 2013-098,Oxyria digyna,19-Jul-13,Mount Cramer,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,10716,44.01108,114.98117,1
Juniperus_communis,Juniperus_communis_14330,Juniperus_communis,14330,Juniperus_communis,Juniperus communis ,Marx 2013-099,Juniperus communis ,19-Jul-13,Mount Cramer,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,10716,44.01108,114.98117,1
Castilleja_cusickii,Castilleja_cusickii_14331,Castilleja_cusickii,14331,Castilleja_cusickii,Castilleja cusickii ,Marx 2013-100,Castilleja cusickii ,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected along trail,10651,43.93825,114.97142,1
Castilleja_miniata,Castilleja_miniata_14332,Castilleja_miniata,14332,Castilleja_miniata,Castilleja miniata,Marx 2013-101,Castilleja miniata,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected along trail,10651,43.93825,114.97142,1
NA,NA,NA,NA,Cryptogramma_crispa,Cryptogramma crispa,Marx 2013-102,Cryptogramma crispa,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Senecio_fremontii,Senecio_fremontii_14334,Senecio_fremontii,14334,,Senecio fremontii,Marx 2013-103,Senecio fremontii,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Draba_oreibata,Draba_oreibata_14335,Draba_oreibata,14335,,Draba oreibata,Marx 2013-104,Draba oreibata,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Collomia_debilis,Collomia_debilis_14336,Collomia_debilis,14336,Collomia_debilis,Collomia debilis,Marx 2013-105,Collomia debilis,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Chaenactis_alpina,Chaenactis_alpina_14337,Chaenactis_alpina,14337,,Chaenactis alpina,Marx 2013-106,Chaenactis alpina,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Senecio_werneriifolius,Senecio_werneriifolius_14338,Senecio_werneriifolius,14338,,Senecio werneriifolius,Marx 2013-107,Senecio werneriifolius,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Epilobium_alpinum,Epilobium_alpinum_14339,Epilobium_alpinum,14339,,Epilobium alpinum,Marx 2013-108,Epilobium alpinum,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Erigeron_evermannii,Erigeron_evermannii_14340,Erigeron_evermannii,14340,,Erigeron evermannii,Marx 2013-109,Erigeron evermannii,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Claytonia_megarhiza,Claytonia_megarhiza_14341,Claytonia_megarhiza,14341,Claytonia_megarhiza,Claytonia megarhiza,Marx 2013-110,Claytonia megarhiza,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Haplopappus_macronema,Haplopappus_macronema_14342,Haplopappus_macronema,14342,,Haplopappus macronema,Marx 2013-111,Haplopappus macronema,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Oxyria_digyna,Oxyria_digyna_14343,Oxyria_digyna,14343,Oxyria_digyna,Oxyria digyna,Marx 2013-112,Oxyria digyna,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Eriogonum_ovalifolium,Eriogonum_ovalifolium_14344,Eriogonum_ovalifolium,14344,Eriogonum_ovalifolium,Eriogonum ovalifolium ,Marx 2013-113,Eriogonum ovalifolium ,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Arabis_lemmonii,Arabis_cf_lemmonii_14345,Arabis_cf_lemmonii,14345,Boechera_lemmonii,Arabis c.f lemmonii,Marx 2013-114,Arabis c.f lemmonii,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Heuchera_parvifolia_var_dissecta,Heuchera_parvifolia_var_dissecta_14346,Heuchera_parvifolia_var_dissecta,14346,Heuchera_parvifolia,Heuchera parvifolia var. dissecta,Marx 2013-115,Heuchera parvifolia var. dissecta,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Ivesia_gordonii,Ivesia_gordonii_14347,Ivesia_gordonii,14347,Ivesia_gordonii,Ivesia gordonii,Marx 2013-116,Ivesia gordonii,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Antennaria_microphylla,Antennaria_microphylla_14348,Antennaria_microphylla,14348,Antennaria_microphylla,Antennaria microphylla,Marx 2013-117,Antennaria microphylla,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Eriogonum_ovalifolium,Eriogonum_ovalifolium_14349,Eriogonum_ovalifolium,14349,Eriogonum_ovalifolium,Eriogonum ovalifolium ,Marx 2013-118,Eriogonum ovalifolium ,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Eriogonum_crosbyae,Eriogonum_crosbyae_14350,Eriogonum_crosbyae,14350,,Eriogonum crosbyae,Marx 2013-119,Eriogonum crosbyae,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Abies_lasiocarpa,Abies_lasiocarpa_14351,Abies_lasiocarpa,14351,Abies_lasiocarpa,Abies lasiocarpa,Marx 2013-120,Abies lasiocarpa,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
NA,NA,NA,NA,,NA,Marx 2013-121,Pinus albicaulis,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),10651,43.93825,114.97142,1
Smelowskia_calycina,Smelowskia_calycina_14352,Smelowskia_calycina,14352,Smelowskia_calycina,Smelowskia calycina,Marx 2013-122,Smelowskia calycina,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,10651,43.93825,114.97142,1
Polemonium_viscosum,Polemonium_viscosum_14353,Polemonium_viscosum,14353,Polemonium_viscosum,Polemonium viscosum,Marx 2013-123,Polemonium viscosum,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,10651,43.93825,114.97142,1
NA,NA,NA,NA,,NA,Marx 2013-124,Carex proposita,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,10651,43.93825,114.97142,1
NA,NA,NA,NA,Selaginella_densa,Selaginella densa,Marx 2013-125,Selaginella densa,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,10651,43.93825,114.97142,1
Erigeron_compositus,Erigeron_compositus_14355,Erigeron_compositus,14355,Erigeron_compositus,Erigeron compositus,Marx 2013-126,Erigeron compositus,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,10651,43.93825,114.97142,1
Poa_sp,Unknown_14356,Unknown,14356,,Unknown,Marx 2013-127,NA,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,10651,43.93825,114.97142,1
Poa_sp,unknown_14357,unknown,14357,,Unknown,Marx 2013-128,NA,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,10651,43.93825,114.97142,1
Poa_sp,Unknown_14358,Unknown,14358,,Unknown,Marx 2013-129,NA,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,0,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,10651,43.93825,114.97142,1
Phyllodoce_empetriformis,Phyllodoce_empetriformis_14359,Phyllodoce_empetriformis,14359,Phyllodoce_empetriformis,Phyllodoce empetriformis,Marx 2013-130,Phyllodoce empetriformis,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,10651,43.93825,114.97142,1
Antennaria_alpina,Antennaria_alpina_14360,Antennaria_alpina,14360,Antennaria_alpina,Antennaria alpina,Marx 2013-131,Antennaria alpina,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,10651,43.93825,114.97142,1
Arnica_latifolia,Arnica_latifolia_14361,Arnica_latifolia,14361,,Arnica latifolia,Marx 2013-132,Arnica latifolia,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,10651,43.93825,114.97142,1
NA,NA,NA,NA,,NA,Marx 2013-133,NA,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,10651,43.93825,114.97142,1
Tonestus_lyallii,Tonestus_lyallii_14362,Tonestus_lyallii,14362,Tonestus_lyallii,Tonestus lyallii,Marx 2013-134,Tonestus lyallii,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,10651,43.93825,114.97142,1
Erigeron_evermannii,Erigeron_evermannii_14363,Erigeron_evermannii,14363,,Erigeron evermannii,Marx 2013-135,Erigeron evermannii,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,10651,43.93825,114.97142,1
Draba_oreibata,Draba_cf_oreibata_14404,Draba_cf_oreibata,14404,Draba_lonchocarpa,Draba c.f. oreibata,Marx 2013-136,Draba c.f. oreibata,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,10651,43.93825,114.97142,1
Bupleurum_americanum,Bupleurum_americanum_14364,Bupleurum_americanum,14364,Bupleurum_americanum,Bupleurum americanum,Marx 2013-137,Bupleurum americanum,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,10651,43.93825,114.97142,1
Potentilla_glandulosa,Potentilla_glandulosa_14405,Potentilla_glandulosa,14405,Potentilla_brevifolia,Potentilla glandulosa ,Marx 2013-138,Potentilla glandulosa ,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,10651,43.93825,114.97142,1
Hulsea_algida,Hulsea_algida_14365,Hulsea_algida,14365,Hulsea_algida,Hulsea algida,Marx 2013-139,Hulsea algida,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,10651,43.93825,114.97142,1
Eriogonum_ovalifolium,Eriogonum_ovalifolium_14366,Eriogonum_ovalifolium,14366,Eriogonum_ovalifolium,Eriogonum ovalifolium,Marx 2013-140,Eriogonum ovalifolium ,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,10651,43.93825,114.97142,1
Poa_sp,Unknown_14367,Unknown,14367,,Unknown,Marx 2013-141,NOTHING COLLECTED,22-Jul-13,Snowyside Peak,1,Sawtooth Mountains,1,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,10651,43.93825,114.97142,1
NA,NA,NA,NA,Castilleja_applegatei,Castilleja applegatei,Marx 2013-142,Castilleja applegatei,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Castilleja_cusickii,Castilleja_cusickii_14238,Castilleja_cusickii,14238,Castilleja_cusickii,Castilleja cusickii,Marx 2013-143,Castilleja cusickii,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Ranunculus_eschscholtzii,Ranunculus_eschscholtzii_14239,Ranunculus_eschscholtzii,14239,Ranunculus_eschscholtzii,Ranunculus eschscholtzii,Marx 2013-144,Ranunculus eschscholtzii,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Arnica_parryi,Arnica_parryi_14240,Arnica_parryi,14240,Arnica_mollis,Arnica parryi,Marx 2013-145,Arnica parryi,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Draba_densifolia,Draba_cf_densifolia_14241,Draba_cf_densifolia,14241,Draba_densifolia,Draba c.f. densifolia,Marx 2013-146,Draba c.f. densifolia,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Eriogonum_crosbyae,Eriogonum_crosbyae_14242,Eriogonum_crosbyae,14242,,Eriogonum crosbyae,Marx 2013-147,Eriogonum crosbyae,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Senecio_werneriifolius,Senecio_werneriifolius_14243,Senecio_werneriifolius,14243,,Senecio werneriifolius,Marx 2013-148,Senecio werneriifolius,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Eriogonum_ovalifolium,Eriogonum_ovalifolium_14244,Eriogonum_ovalifolium,14244,Eriogonum_ovalifolium,Eriogonum ovalifolium ,Marx 2013-149,Eriogonum ovalifolium ,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Phacelia_hastata,Phacelia_hastata_14245,Phacelia_hastata,14245,Phacelia_hastata,Phacelia hastata,Marx 2013-150,Phacelia hastata,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Lomatium_idahoensis,Lomatium_idahoensis_14246,Lomatium_idahoensis,14246,Lomatium_idahoense,Lomatium idahoensis,Marx 2013-151,Lomatium idahoensis,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Erigeron_asperugineus,Erigeron_asperugineus_14247,Erigeron_asperugineus,14247,,Erigeron asperugineus,Marx 2013-152,Erigeron asperugineus,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Erigeron_compositus,Erigeron_compositus_14248,Erigeron_compositus,14248,Erigeron_compositus,Erigeron compositus,Marx 2013-153,Erigeron compositus,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Minuartia_obtusiloba,Minuartia_obtusiloba_14249,Minuartia_obtusiloba,14249,Minuartia_obtusiloba,Minuartia obtusiloba,Marx 2013-154,Minuartia obtusiloba,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Heuchera_parvifolia_var_dissecta,Heuchera_parvifolia_var_dissecta_14250,Heuchera_parvifolia_var_dissecta,14250,Heuchera_parvifolia,Heuchera parvifolia var. dissecta,Marx 2013-155,Heuchera parvifolia var. dissecta,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
NA,NA,NA,NA,,NA,Marx 2013-156,NA,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,0
Poa_sp,Unknown_14251,Unknown,14251,,Unknown,Marx 2013-157,NA,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Epilobium_alpinum,Epilobium_alpinum_14252,Epilobium_alpinum,14252,,Epilobium alpinum,Marx 2013-158,Epilobium alpinum,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
NA,NA,NA,NA,,Senecio fremontii,Marx 2013-159,Senecio fremontii,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Phlox_pulvinata,Phlox_cf_pulvinata_14254,Phlox_cf_pulvinata,14254,,Phlox c.f. pulvinata ,Marx 2013-160,Phlox c.f. pulvinata ,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Potentilla_glandulosa,Potentilla_glandulosa_14255,Potentilla_glandulosa,14255,Potentilla_brevifolia,Potentilla glandulosa ,Marx 2013-161,Potentilla glandulosa ,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Sibbaldia_procumbens,Sibbaldia_procumbens_14256,Sibbaldia_procumbens,14256,Sibbaldia_procumbens,Sibbaldia procumbens,Marx 2013-162,Sibbaldia procumbens,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Oxyria_digyna,Oxyria_digyna_14257,Oxyria_digyna,14257,Oxyria_digyna,Oxyria digyna,Marx 2013-163,Oxyria digyna,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Antennaria_alpina,Antennaria_alpina_14258,Antennaria_alpina,14258,Antennaria_alpina,Antennaria alpina,Marx 2013-164,Antennaria alpina,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Ribes_lacustre,Ribes_lacustre_14259,Ribes_lacustre,14259,Ribes_lacustre,Ribes lacustre,Marx 2013-165,Ribes lacustre,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
NA,NA,NA,NA,Cystopteris_fragilis,Cystopteris fragilis,Marx 2013-166,Cystopteris fragilis,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Poa_sp,Unknown_14261,Unknown,14261,,Unknown,Marx 2013-167,NA,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Festuca_sp,Festuca_sp_14262,Festuca_sp,14262,,Festuca sp.,Marx 2013-168,NA,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Juncus_sp,Juncus_sp_14263,Juncus_sp,14263,,Juncus sp.,Marx 2013-169,NA,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
NA,NA,NA,NA,Tonestus_lyallii,Tonestus lyallii,Marx 2013-170,Tonestus lyallii,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
NA,NA,NA,NA,Selaginella_densa,Selaginella densa,Marx 2013-171,Selaginella densa,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Arabis_lemmonii,Arabis_cf_lemmonii_14266,Arabis_cf_lemmonii,14266,Boechera_lemmonii,Arabis c.f lemmonii,Marx 2013-172,Arabis c.f lemmonii,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Claytonia_megarhiza,Claytonia_megarhiza_14267,Claytonia_megarhiza,14267,Claytonia_megarhiza,Claytonia megarhiza,Marx 2013-173,Claytonia megarhiza,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Draba_lonchocarpa,Draba_cf_lonchocarpa_14268,Draba_cf_lonchocarpa,14268,Draba_lonchocarpa,Draba c.f. lonchocarpa,Marx 2013-174,Draba c.f. lonchocarpa,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
Luzula_sp,Luzula_sp_14269,Luzula_sp,14269,,Luzula sp. ,Marx 2013-175,NA,25-Jul-13,Castle Peak,1, White Cloud Mountains,0,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,11815,44.04019,114.58878,1
