SampleID	PrimerPairID	BarcodeID	ProjectID	MiSeqRun
Ivesia_gordonii_14664	ndhF2	India413	ndhF_803_1318	160222
Ivesia_gordonii_14664	rbcL_5	Alpha29	rbcL	150807
Ivesia_gordonii_14664	atpB	Kilo509	atpB_S1494R_S611	160222
Ivesia_gordonii_14664	ndhF	Charlie125	ndhF_5_803	160222
Ivesia_gordonii_14664	trnLF	Kilo522	trn_cf	150807
Ivesia_gordonii_14664	ITS	Kilo524	ITS	160222
Luzula_spicata_13547	ndhF2	Alpha15	ndhF_803_1318	160222
Luzula_spicata_13547	atpB2	Kilo495	atpB_S766R_S3	160222
Luzula_spicata_13547	ITS	Echo207	ITS	141219
Luzula_spicata_13547	matK	Alpha15	matK_1F_4R	160222
Luzula_spicata_13547	rbcL_5	Kilo495	rbcL	150807
Luzula_spicata_13547	matK2	Kilo495	matK_3F_3R	160222
Luzula_spicata_13547	atpB	Alpha15	atpB_S1494R_S611	160222
Luzula_spicata_13547	trnT	Golf303	trn_ab	150807
Luzula_spicata_13547	ndhF	Kilo495	ndhF_5_803	160222
Luzula_spicata_13547	ndhF3	Kilo495	ndhF_1318_3	160222
Luzula_spicata_13547	trnLF	Golf303	trnL_cf	141219
Luzula_piperi_13572	matK2	Kilo522	matK_3F_3R	160222
Luzula_piperi_13572	ndhF2	Alpha42	ndhF_803_1318	160222
Luzula_piperi_13572	atpB	Alpha42	atpB_S1494R_S611	160222
Luzula_piperi_13572	ndhF3	Kilo522	ndhF_1318_3	160222
Luzula_piperi_13572	matK	Alpha42	matK_1F_4R	160222
Luzula_piperi_13572	rbcL_5	Kilo522	rbcL	150807
Luzula_piperi_13572	atpB2	Kilo522	atpB_S766R_S3	160222
Luzula_piperi_13572	ITS	Echo236	ITS	141219
Luzula_piperi_13572	trnLF	Golf324	trnL_cf	141219
Luzula_piperi_13572	trnT	Golf330	trn_ab	150807
Luzula_piperi_13572	ndhF	Kilo522	ndhF_5_803	160222
Luzula_spicata_14003	atpB2	Kilo527	atpB_S766R_S3	160222
Luzula_spicata_14003	trnT	Golf335	trn_ab	150807
Luzula_spicata_14003	matK2	Kilo527	matK_3F_3R	160222
Luzula_spicata_14003	rbcL_5	Kilo527	rbcL	150807
Luzula_spicata_14003	ndhF	Kilo527	ndhF_5_803	160222
Luzula_spicata_14003	atpB	Alpha47	atpB_S1494R_S611	160222
Luzula_spicata_14003	matK	Alpha47	matK_1F_4R	160222
Luzula_spicata_14003	trnLF	Hotel345	trnL_cf	141219
Luzula_spicata_14003	ITS	Foxtrot250	ITS	141219
Luzula_spicata_14003	ndhF3	Kilo527	ndhF_1318_3	160222
Luzula_spicata_14003	ndhF2	Alpha47	ndhF_803_1318	160222
Juncus_paryii_14263	rbcL_5	India423	rbcL	150807
Juncus_paryii_14263	ITS	Juliett442	ITS	150807
Juncus_paryii_14263	matK2	India423	matK_3F_3R	160222
Juncus_paryii_14263	matK	Charlie135	matK_1F_4R	160222
Juncus_paryii_14263	atpB	Charlie135	atpB_S1494R_S611	160222
Juncus_paryii_14263	ndhF	India423	ndhF_5_803	160222
Juncus_paryii_14263	trnT	Alpha39	trn_ab	150807
Juncus_paryii_14263	ndhF2	Charlie135	ndhF_803_1318	160222
Juncus_paryii_14263	atpB2	India423	atpB_S766R_S3	160222
Juncus_paryii_14263	ndhF3	India423	ndhF_1318_3	160222
Juncus_paryii_14263	trnLF	Bravo50	trn_cf	150807
Juncus_paryii_14325	rbcL_5	Golf301	rbcL	150807
Juncus_paryii_14325	matK	Echo205	matK_1F_4R	160222
Juncus_paryii_14325	trnT	Charlie109	trn_ab	150807
Juncus_paryii_14325	ndhF	Golf301	ndhF_5_803	160222
Juncus_paryii_14325	atpB	Echo205	atpB_S1494R_S611	160222
Juncus_paryii_14325	matK2	Golf301	matK_3F_3R	160222
Juncus_paryii_14325	ndhF3	Golf301	ndhF_1318_3	160222
Juncus_paryii_14325	ITS	Alpha17	ITS	150807
Juncus_paryii_14325	trnLF	Charlie121	trn_cf	150807
Juncus_paryii_14325	atpB2	Golf301	atpB_S766R_S3	160222
Juncus_paryii_14325	ndhF2	Echo205	ndhF_803_1318	160222
Juncus_paryii_14440	matK	Foxtrot286	matK_1F_4R	160222
Juncus_paryii_14440	rbcL_5	Hotel382	rbcL	150807
Juncus_paryii_14440	atpB	Foxtrot286	atpB_S1494R_S611	160222
Juncus_paryii_14440	trnLF	Echo203	trn_cf	150807
Juncus_paryii_14440	ndhF3	Hotel382	ndhF_1318_3	160222
Juncus_paryii_14440	ITS	Echo205	ITS	150807
Juncus_paryii_14440	matK2	Hotel382	matK_3F_3R	160222
Juncus_paryii_14440	trnT	Delta190	trn_ab	150807
Juncus_paryii_14440	ndhF	Hotel382	ndhF_5_803	160222
Juncus_paryii_14440	atpB2	Hotel382	atpB_S766R_S3	160222
Juncus_paryii_14440	ndhF2	Foxtrot286	ndhF_803_1318	160222
Poa_sp_14590	atpB2	Echo232	atpB_S766R_S3	160222
Poa_sp_14590	matK	Golf328	matK_1F_4R	160222
Poa_sp_14590	ndhF3	Echo232	ndhF_1318_3	160222
Poa_sp_14590	trnT	Echo232	trn_ab	150807
Poa_sp_14590	trnLF	Foxtrot245	trn_cf	150807
Poa_sp_14590	atpB	India424	atpB_S1494R_S611	160222
Poa_sp_14590	ndhF2	Golf328	ndhF_803_1318	160222
Poa_sp_14590	ndhF	Echo232	ndhF_5_803	160222
Poa_sp_14590	ITS	Foxtrot247	ITS	150807
Poa_sp_14590	matK2	Echo232	matK_3F_3R	160222
Poa_sp_14590	rbcL_5	Echo232	rbcL	150807
Luzula_spicata_14637	ndhF	Foxtrot287	ndhF_5_803	160222
Luzula_spicata_14637	trnLF	Kilo485	trn_cf	150807
Luzula_spicata_14637	atpB	Juliett479	atpB_S1494R_S611	160222
Luzula_spicata_14637	atpB2	Foxtrot287	atpB_S766R_S3	160222
Luzula_spicata_14637	ITS	Kilo487	ITS	160222
Luzula_spicata_14637	matK2	Foxtrot287	matK_3F_3R	160222
Luzula_spicata_14637	rbcL_5	Foxtrot287	rbcL	150807
Luzula_spicata_14637	ndhF2	Hotel383	ndhF_803_1318	160222
Luzula_spicata_14637	ndhF3	Foxtrot287	ndhF_1318_3	160222
Luzula_spicata_14637	matK	Hotel383	matK_1F_4R	160222
Luzula_spicata_14637	trnT	Foxtrot287	trn_ab	150807
Juncus_paryii_14658	matK	India410	matK_1F_4R	160222
Juncus_paryii_14658	atpB2	Charlie122	atpB_S766R_S3	160222
Juncus_paryii_14658	ndhF2	India410	ndhF_803_1318	160222
Juncus_paryii_14658	ndhF3	Charlie122	ndhF_1318_3	160222
Juncus_paryii_14658	rbcL_5	Alpha26	rbcL	150807
Juncus_paryii_14658	trnT	India410	trn_ab	150807
Juncus_paryii_14658	ndhF	Charlie122	ndhF_5_803	160222
Juncus_paryii_14658	matK2	Charlie122	matK_3F_3R	160222
Juncus_paryii_14658	atpB	Kilo506	atpB_S1494R_S611	160222
Juncus_paryii_14658	ITS	Kilo521	ITS	160222
Juncus_paryii_14658	trnLF	Kilo511	trn_cf	150807
Juniperus_communis_14031	trnLF	Hotel359	trnL_cf	141219
Juniperus_communis_14031	atpB2	Lima549	atpB_S766R_S3	160222
Juniperus_communis_14031	atpB	Bravo69	atpB_S1494R_S611	160222
Juniperus_communis_14031	ndhF2	Bravo69	ndhF_803_1318	160222
Juniperus_communis_14031	ITS	Foxtrot273	ITS	141219
Juniperus_communis_14031	trnT	Hotel357	trn_ab	150807
Juniperus_communis_14031	ndhF3	Lima549	ndhF_1318_3	160222
Juniperus_communis_14031	matK2	Lima549	matK_3F_3R	160222
Juniperus_communis_14031	matK	Bravo69	matK_1F_4R	160222
Juniperus_communis_14031	rbcL_5	Lima549	rbcL	150807
Juniperus_communis_14031	ndhF	Lima549	ndhF_5_803	160222
Juniperus_communis_14233	atpB	Charlie112	atpB_S1494R_S611	160222
Juniperus_communis_14233	trnLF	Alpha26	trn_cf	150807
Juniperus_communis_14233	trnT	Alpha16	trn_ab	150807
Juniperus_communis_14233	ndhF2	Charlie112	ndhF_803_1318	160222
Juniperus_communis_14233	rbcL_5	India400	rbcL	150807
Juniperus_communis_14233	matK	Charlie112	matK_1F_4R	160222
Juniperus_communis_14233	ITS	India404	ITS	150807
Juniperus_communis_14233	atpB2	India400	atpB_S766R_S3	160222
Juniperus_communis_14233	ndhF	India400	ndhF_5_803	160222
Juniperus_communis_14233	ndhF3	India400	ndhF_1318_3	160222
Juniperus_communis_14233	matK2	India400	matK_3F_3R	160222
Juniperus_communis_14285	atpB2	Juliett449	atpB_S766R_S3	160222
Juniperus_communis_14285	ITS	Juliett460	ITS	150807
Juniperus_communis_14285	matK	Delta161	matK_1F_4R	160222
Juniperus_communis_14285	ndhF3	Juliett449	ndhF_1318_3	160222
Juniperus_communis_14285	atpB	Delta161	atpB_S1494R_S611	160222
Juniperus_communis_14285	ndhF	Juliett449	ndhF_5_803	160222
Juniperus_communis_14285	trnLF	Bravo69	trn_cf	150807
Juniperus_communis_14285	trnT	Bravo65	trn_ab	150807
Juniperus_communis_14285	rbcL_5	Juliett449	rbcL	150807
Juniperus_communis_14285	matK2	Juliett449	matK_3F_3R	160222
Juniperus_communis_14285	ndhF2	Delta161	ndhF_803_1318	160222
Juniperus_communis_14330	atpB2	Golf296	atpB_S766R_S3	160222
Juniperus_communis_14330	ITS	Alpha27	ITS	150807
Juniperus_communis_14330	ndhF	Golf296	ndhF_5_803	160222
Juniperus_communis_14330	trnT	Charlie104	trn_ab	150807
Juniperus_communis_14330	rbcL_5	Golf296	rbcL	150807
Juniperus_communis_14330	atpB	Echo200	atpB_S1494R_S611	160222
Juniperus_communis_14330	trnLF	Charlie116	trn_cf	150807
Juniperus_communis_14330	ndhF3	Golf296	ndhF_1318_3	160222
Juniperus_communis_14330	matK	Echo200	matK_1F_4R	160222
Juniperus_communis_14330	ndhF2	Echo200	ndhF_803_1318	160222
Juniperus_communis_14330	matK2	Golf296	matK_3F_3R	160222
Lewisia_pygmaea_var_pygmara_14010	trnT	Hotel339	trn_ab	150807
Lewisia_pygmaea_var_pygmara_14010	trnLF	Hotel341	trnL_cf	141219
Lewisia_pygmaea_var_pygmara_14010	ndhF2	Bravo51	ndhF_803_1318	160222
Lewisia_pygmaea_var_pygmara_14010	atpB	Bravo51	atpB_S1494R_S611	160222
Lewisia_pygmaea_var_pygmara_14010	ndhF	Lima531	ndhF_5_803	160222
Lewisia_pygmaea_var_pygmara_14010	ndhF3	Lima531	ndhF_1318_3	160222
Lewisia_pygmaea_var_pygmara_14010	rbcL_5	Lima531	rbcL	150807
Lewisia_pygmaea_var_pygmara_14010	atpB2	Lima531	atpB_S766R_S3	160222
Lewisia_pygmaea_var_pygmara_14010	matK	Bravo51	matK_1F_4R	160222
Lewisia_pygmaea_var_pygmara_14010	matK2	Lima531	matK_3F_3R	160222
Lewisia_pygmaea_var_pygmara_14010	ITS	Foxtrot246	ITS	141219
Lewisia_pygmaea_var_pygmara_14592	trnT	Foxtrot241	trn_ab	150807
Lewisia_pygmaea_var_pygmara_14592	atpB2	Foxtrot241	atpB_S766R_S3	160222
Lewisia_pygmaea_var_pygmara_14592	matK2	Foxtrot241	matK_3F_3R	160222
Lewisia_pygmaea_var_pygmara_14592	ndhF2	Hotel337	ndhF_803_1318	160222
Lewisia_pygmaea_var_pygmara_14592	ndhF	Foxtrot241	ndhF_5_803	160222
Lewisia_pygmaea_var_pygmara_14592	matK	Hotel337	matK_1F_4R	160222
Lewisia_pygmaea_var_pygmara_14592	atpB	Juliett433	atpB_S1494R_S611	160222
Lewisia_pygmaea_var_pygmara_14592	trnLF	Foxtrot246	trn_cf	150807
Lewisia_pygmaea_var_pygmara_14592	rbcL_5	Foxtrot241	rbcL	150807
Lewisia_pygmaea_var_pygmara_14592	ndhF3	Foxtrot241	ndhF_1318_3	160222
Lewisia_pygmaea_var_pygmara_14592	ITS	Foxtrot248	ITS	150807
Lomatium_idahoense_14246	matK2	India414	matK_3F_3R	160222
Lomatium_idahoense_14246	atpB2	India414	atpB_S766R_S3	160222
Lomatium_idahoense_14246	ITS	India418	ITS	150807
Lomatium_idahoense_14246	trnT	Alpha30	trn_ab	150807
Lomatium_idahoense_14246	ndhF3	India414	ndhF_1318_3	160222
Lomatium_idahoense_14246	trnLF	Alpha33	trn_cf	150807
Lomatium_idahoense_14246	rbcL_5	India414	rbcL	150807
Lomatium_idahoense_14246	ndhF	India414	ndhF_5_803	160222
Lomatium_idahoense_14246	ndhF2	Charlie126	ndhF_803_1318	160222
Lomatium_idahoense_14246	atpB	Charlie126	atpB_S1494R_S611	160222
Lomatium_idahoense_14246	matK	Charlie126	matK_1F_4R	160222
Lomatium_idahoense_14134	matK2	Lima572	matK_3F_3R	160222
Lomatium_idahoense_14134	ITS	Foxtrot288	ITS	141219
Lomatium_idahoense_14134	matK	Bravo92	matK_1F_4R	160222
Lomatium_idahoense_14134	trnT	Hotel380	trn_ab	150807
Lomatium_idahoense_14134	rbcL_5	Lima572	rbcL	150807
Lomatium_idahoense_14134	trnLF	Hotel382	trnL_cf	141219
Lomatium_idahoense_14134	ndhF	Lima572	ndhF_5_803	160222
Lomatium_idahoense_14134	ndhF2	Bravo92	ndhF_803_1318	160222
Lomatium_idahoense_14134	atpB	Bravo92	atpB_S1494R_S611	160222
Lomatium_idahoense_14134	ndhF3	Lima572	ndhF_1318_3	160222
Lomatium_idahoense_14134	atpB2	Lima572	atpB_S766R_S3	160222
Musineon_divaricatum_14236	atpB	Charlie114	atpB_S1494R_S611	160222
Musineon_divaricatum_14236	trnLF	Alpha20	trn_cf	150807
Musineon_divaricatum_14236	matK	Charlie114	matK_1F_4R	160222
Musineon_divaricatum_14236	matK2	India402	matK_3F_3R	160222
Musineon_divaricatum_14236	atpB2	India402	atpB_S766R_S3	160222
Musineon_divaricatum_14236	ndhF2	Charlie114	ndhF_803_1318	160222
Musineon_divaricatum_14236	trnT	Alpha18	trn_ab	150807
Musineon_divaricatum_14236	rbcL_5	India402	rbcL	150807
Musineon_divaricatum_14236	ndhF3	India402	ndhF_1318_3	160222
Musineon_divaricatum_14236	ITS	India413	ITS	150807
Musineon_divaricatum_14236	ndhF	India402	ndhF_5_803	160222
Lupinus_argenteus_var_depressus_14286	ndhF	Juliett457	ndhF_5_803	160222
Lupinus_argenteus_var_depressus_14286	ITS	Juliett453	ITS	150807
Lupinus_argenteus_var_depressus_14286	matK2	Juliett457	matK_3F_3R	160222
Lupinus_argenteus_var_depressus_14286	trnT	Bravo73	trn_ab	150807
Lupinus_argenteus_var_depressus_14286	rbcL_5	Juliett457	rbcL	150807
Lupinus_argenteus_var_depressus_14286	atpB2	Juliett457	atpB_S766R_S3	160222
Lupinus_argenteus_var_depressus_14286	trnLF	Bravo77	trn_cf	150807
Lupinus_argenteus_var_depressus_14286	atpB	Delta169	atpB_S1494R_S611	160222
Lupinus_argenteus_var_depressus_14286	ndhF3	Juliett457	ndhF_1318_3	160222
Lupinus_argenteus_var_depressus_14286	matK	Delta169	matK_1F_4R	160222
Lupinus_argenteus_var_depressus_14286	ndhF2	Delta169	ndhF_803_1318	160222
Lupinus_argenteus_var_depressus_14408	trnT	Delta158	trn_ab	150807
Lupinus_argenteus_var_depressus_14408	rbcL_5	Hotel350	rbcL	150807
Lupinus_argenteus_var_depressus_14408	matK2	Hotel350	matK_3F_3R	160222
Lupinus_argenteus_var_depressus_14408	ndhF2	Foxtrot254	ndhF_803_1318	160222
Lupinus_argenteus_var_depressus_14408	atpB2	Hotel350	atpB_S766R_S3	160222
Lupinus_argenteus_var_depressus_14408	atpB	Foxtrot254	atpB_S1494R_S611	160222
Lupinus_argenteus_var_depressus_14408	matK	Foxtrot254	matK_1F_4R	160222
Lupinus_argenteus_var_depressus_14408	ndhF3	Hotel350	ndhF_1318_3	160222
Lupinus_argenteus_var_depressus_14408	trnLF	Delta163	trn_cf	150807
Lupinus_argenteus_var_depressus_14408	ndhF	Hotel350	ndhF_5_803	160222
Lupinus_argenteus_var_depressus_14408	ITS	Bravo76	ITS	150807
Lupinus_argenteus_var_depressus_14647	trnT	India389	trn_ab	150807
Lupinus_argenteus_var_depressus_14647	rbcL_5	Alpha5	rbcL	150807
Lupinus_argenteus_var_depressus_14647	atpB	Kilo485	atpB_S1494R_S611	160222
Lupinus_argenteus_var_depressus_14647	atpB2	Charlie101	atpB_S766R_S3	160222
Lupinus_argenteus_var_depressus_14647	matK2	Charlie101	matK_3F_3R	160222
Lupinus_argenteus_var_depressus_14647	ndhF2	India389	ndhF_803_1318	160222
Lupinus_argenteus_var_depressus_14647	trnLF	Kilo498	trn_cf	150807
Lupinus_argenteus_var_depressus_14647	matK	India389	matK_1F_4R	160222
Lupinus_argenteus_var_depressus_14647	ndhF3	Charlie101	ndhF_1318_3	160222
Lupinus_argenteus_var_depressus_14647	ndhF	Charlie101	ndhF_5_803	160222
Lupinus_argenteus_var_depressus_14647	ITS	Kilo500	ITS	160222
Juncus_drummondii_14324	matK	Echo197	matK_1F_4R	160222
Juncus_drummondii_14324	ndhF3	Golf293	ndhF_1318_3	160222
Juncus_drummondii_14324	atpB	Echo197	atpB_S1494R_S611	160222
Juncus_drummondii_14324	matK2	Golf293	matK_3F_3R	160222
Juncus_drummondii_14324	ITS	Alpha16	ITS	150807
Juncus_drummondii_14324	ndhF2	Echo197	ndhF_803_1318	160222
Juncus_drummondii_14324	trnLF	Charlie113	trn_cf	150807
Juncus_drummondii_14324	ndhF	Golf293	ndhF_5_803	160222
Juncus_drummondii_14324	trnT	Charlie101	trn_ab	150807
Juncus_drummondii_14324	rbcL_5	Golf293	rbcL	150807
Juncus_drummondii_14324	atpB2	Golf293	atpB_S766R_S3	160222
Juncus_drummondii_14025	matK2	Lima546	matK_3F_3R	160222
Juncus_drummondii_14025	ndhF2	Bravo66	ndhF_803_1318	160222
Juncus_drummondii_14025	rbcL_5	Lima546	rbcL	150807
Juncus_drummondii_14025	trnT	Hotel354	trn_ab	150807
Juncus_drummondii_14025	ITS	Foxtrot269	ITS	141219
Juncus_drummondii_14025	ndhF	Lima546	ndhF_5_803	160222
Juncus_drummondii_14025	atpB	Bravo66	atpB_S1494R_S611	160222
Juncus_drummondii_14025	matK	Bravo66	matK_1F_4R	160222
Juncus_drummondii_14025	atpB2	Lima546	atpB_S766R_S3	160222
Juncus_drummondii_14025	trnLF	Hotel356	trnL_cf	141219
Juncus_drummondii_14025	ndhF3	Lima546	ndhF_1318_3	160222
Juncus_drummondii_14129	ndhF	Lima562	ndhF_5_803	160222
Juncus_drummondii_14129	trnT	Hotel370	trn_ab	150807
Juncus_drummondii_14129	atpB2	Lima562	atpB_S766R_S3	160222
Juncus_drummondii_14129	atpB	Bravo82	atpB_S1494R_S611	160222
Juncus_drummondii_14129	matK	Bravo82	matK_1F_4R	160222
Juncus_drummondii_14129	ndhF2	Bravo82	ndhF_803_1318	160222
Juncus_drummondii_14129	matK2	Lima562	matK_3F_3R	160222
Juncus_drummondii_14129	ITS	Foxtrot278	ITS	141219
Juncus_drummondii_14129	ndhF3	Lima562	ndhF_1318_3	160222
Juncus_drummondii_14129	trnLF	Hotel372	trnL_cf	141219
Juncus_drummondii_14129	rbcL_5	Lima562	rbcL	150807
Juncus_paryii_14228	rbcL_5	India390	rbcL	150807
Juncus_paryii_14228	atpB	Charlie102	atpB_S1494R_S611	160222
Juncus_paryii_14228	trnT	Alpha6	trn_ab	150807
Juncus_paryii_14228	atpB2	India390	atpB_S766R_S3	160222
Juncus_paryii_14228	matK2	India390	matK_3F_3R	160222
Juncus_paryii_14228	ITS	India409	ITS	150807
Juncus_paryii_14228	trnLF	Alpha8	trn_cf	150807
Juncus_paryii_14228	matK	Charlie102	matK_1F_4R	160222
Juncus_paryii_14228	ndhF	India390	ndhF_5_803	160222
Juncus_paryii_14228	ndhF3	India390	ndhF_1318_3	160222
Juncus_paryii_14228	ndhF2	Charlie102	ndhF_803_1318	160222
Luzula_spicata_14269	matK2	Juliett441	matK_3F_3R	160222
Luzula_spicata_14269	atpB2	Juliett441	atpB_S766R_S3	160222
Luzula_spicata_14269	ndhF	Juliett441	ndhF_5_803	160222
Luzula_spicata_14269	rbcL_5	Juliett441	rbcL	150807
Luzula_spicata_14269	ITS	Juliett437	ITS	150807
Luzula_spicata_14269	trnLF	Bravo53	trn_cf	150807
Luzula_spicata_14269	trnT	Bravo57	trn_ab	150807
Luzula_spicata_14269	atpB	Delta153	atpB_S1494R_S611	160222
Luzula_spicata_14269	ndhF3	Juliett441	ndhF_1318_3	160222
Luzula_spicata_14269	matK	Delta153	matK_1F_4R	160222
Luzula_spicata_14269	ndhF2	Delta153	ndhF_803_1318	160222
Trisetum_sp_14295	matK	Delta166	matK_1F_4R	160222
Trisetum_sp_14295	ndhF2	Delta166	ndhF_803_1318	160222
Trisetum_sp_14295	ndhF3	Juliett454	ndhF_1318_3	160222
Trisetum_sp_14295	atpB	Delta166	atpB_S1494R_S611	160222
Trisetum_sp_14295	rbcL_5	Juliett454	rbcL	150807
Trisetum_sp_14295	trnLF	Bravo82	trn_cf	150807
Trisetum_sp_14295	ndhF	Juliett454	ndhF_5_803	160222
Trisetum_sp_14295	matK2	Juliett454	matK_3F_3R	160222
Trisetum_sp_14295	trnT	Bravo70	trn_ab	150807
Trisetum_sp_14295	atpB2	Juliett454	atpB_S766R_S3	160222
Trisetum_sp_14295	ITS	Juliett473	ITS	150807
Phlox_sp_14606	atpB2	Foxtrot248	atpB_S766R_S3	160222
Phlox_sp_14606	trnT	Foxtrot248	trn_ab	150807
Phlox_sp_14606	matK2	Foxtrot248	matK_3F_3R	160222
Phlox_sp_14606	ITS	Foxtrot263	ITS	150807
Phlox_sp_14606	ndhF	Foxtrot248	ndhF_5_803	160222
Phlox_sp_14606	ndhF3	Foxtrot248	ndhF_1318_3	160222
Phlox_sp_14606	ndhF2	Hotel344	ndhF_803_1318	160222
Phlox_sp_14606	rbcL_5	Foxtrot248	rbcL	150807
Phlox_sp_14606	atpB	Juliett440	atpB_S1494R_S611	160222
Phlox_sp_14606	trnLF	Foxtrot261	trn_cf	150807
Phlox_sp_14606	matK	Hotel344	matK_1F_4R	160222
Phlox_sp_14686	ITS	Lima536	ITS	160222
Phlox_sp_14686	matK	India432	matK_1F_4R	160222
Phlox_sp_14686	rbcL_5	Alpha48	rbcL	150807
Phlox_sp_14686	matK2	Charlie144	matK_3F_3R	160222
Phlox_sp_14686	ndhF2	India432	ndhF_803_1318	160222
Phlox_sp_14686	atpB	Kilo528	atpB_S1494R_S611	160222
Phlox_sp_14686	ndhF3	Charlie144	ndhF_1318_3	160222
Phlox_sp_14686	trnLF	Lima541	trn_cf	150807
Phlox_sp_14686	trnT	India432	trn_ab	150807
Phlox_sp_14686	ndhF	Charlie144	ndhF_5_803	160222
Phlox_sp_14686	atpB2	Charlie144	atpB_S766R_S3	160222
Minuartia_obtusifolia_13544	matK	Alpha6	matK_1F_4R	160222
Minuartia_obtusifolia_13544	atpB2	Kilo486	atpB_S766R_S3	160222
Minuartia_obtusifolia_13544	ndhF	Kilo486	ndhF_5_803	160222
Minuartia_obtusifolia_13544	ndhF2	Alpha6	ndhF_803_1318	160222
Minuartia_obtusifolia_13544	matK2	Kilo486	matK_3F_3R	160222
Minuartia_obtusifolia_13544	ndhF3	Kilo486	ndhF_1318_3	160222
Minuartia_obtusifolia_13544	atpB	Alpha6	atpB_S1494R_S611	160222
Minuartia_obtusifolia_13544	rbcL_5	Kilo486	rbcL	150807
Minuartia_obtusifolia_13544	trnLF	Golf294	trnL_cf	141219
Minuartia_obtusifolia_13544	trnT	Golf294	trn_ab	150807
Minuartia_obtusifolia_13544	ITS	Echo198	ITS	141219
Minuartia_nuttallii_14305	ndhF	Juliett467	ndhF_5_803	160222
Minuartia_nuttallii_14305	ndhF2	Delta179	ndhF_803_1318	160222
Minuartia_nuttallii_14305	matK2	Juliett467	matK_3F_3R	160222
Minuartia_nuttallii_14305	trnLF	Bravo87	trn_cf	150807
Minuartia_nuttallii_14305	ndhF3	Juliett467	ndhF_1318_3	160222
Minuartia_nuttallii_14305	atpB2	Juliett467	atpB_S766R_S3	160222
Minuartia_nuttallii_14305	rbcL_5	Juliett467	rbcL	150807
Minuartia_nuttallii_14305	matK	Delta179	matK_1F_4R	160222
Minuartia_nuttallii_14305	ITS	Juliett478	ITS	150807
Minuartia_nuttallii_14305	trnT	Bravo83	trn_ab	150807
Minuartia_nuttallii_14305	atpB	Delta179	atpB_S1494R_S611	160222
Claytonia_megarhiza_14697	matK	Juliett438	matK_1F_4R	160222
Claytonia_megarhiza_14697	ndhF	Delta150	ndhF_5_803	160222
Claytonia_megarhiza_14697	atpB	Lima534	atpB_S1494R_S611	160222
Claytonia_megarhiza_14697	ndhF2	Juliett438	ndhF_803_1318	160222
Claytonia_megarhiza_14697	rbcL_5	Bravo54	rbcL	150807
Claytonia_megarhiza_14697	matK2	Delta150	matK_3F_3R	160222
Claytonia_megarhiza_14697	trnT	Juliett438	trn_ab	150807
Claytonia_megarhiza_14697	ndhF3	Delta150	ndhF_1318_3	160222
Claytonia_megarhiza_14697	atpB2	Delta150	atpB_S766R_S3	160222
Claytonia_megarhiza_14697	trnLF	Lima547	trn_cf	150807
Claytonia_megarhiza_14697	ITS	Lima557	ITS	160222
Minuartia_obtusiloba_13565	matK	Alpha23	matK_1F_4R	160222
Minuartia_obtusiloba_13565	matK2	Kilo503	matK_3F_3R	160222
Minuartia_obtusiloba_13565	trnLF	Golf320	trnL_cf	141219
Minuartia_obtusiloba_13565	ndhF2	Alpha23	ndhF_803_1318	160222
Minuartia_obtusiloba_13565	ITS	Echo225	ITS	141219
Minuartia_obtusiloba_13565	ndhF	Kilo503	ndhF_5_803	160222
Minuartia_obtusiloba_13565	atpB	Alpha23	atpB_S1494R_S611	160222
Minuartia_obtusiloba_13565	atpB2	Kilo503	atpB_S766R_S3	160222
Minuartia_obtusiloba_13565	ndhF3	Kilo503	ndhF_1318_3	160222
Minuartia_obtusiloba_13565	rbcL_5	Kilo503	rbcL	150807
Minuartia_obtusiloba_13565	trnT	Golf311	trn_ab	150807
Minuartia_obtusiloba_14249	ITS	India427	ITS	150807
Minuartia_obtusiloba_14249	rbcL_5	India408	rbcL	150807
Minuartia_obtusiloba_14249	trnT	Alpha24	trn_ab	150807
Minuartia_obtusiloba_14249	trnLF	Alpha42	trn_cf	150807
Minuartia_obtusiloba_14249	ndhF	India408	ndhF_5_803	160222
Minuartia_obtusiloba_14249	matK2	India408	matK_3F_3R	160222
Minuartia_obtusiloba_14249	atpB2	India408	atpB_S766R_S3	160222
Minuartia_obtusiloba_14249	ndhF3	India408	ndhF_1318_3	160222
Minuartia_obtusiloba_14249	ndhF2	Charlie120	ndhF_803_1318	160222
Minuartia_obtusiloba_14249	atpB	Charlie120	atpB_S1494R_S611	160222
Minuartia_obtusiloba_14249	matK	Charlie120	matK_1F_4R	160222
Minuartia_obtusiloba_14304	ndhF2	Delta186	ndhF_803_1318	160222
Minuartia_obtusiloba_14304	trnT	Bravo90	trn_ab	150807
Minuartia_obtusiloba_14304	rbcL_5	Juliett474	rbcL	150807
Minuartia_obtusiloba_14304	matK	Delta186	matK_1F_4R	160222
Minuartia_obtusiloba_14304	atpB2	Juliett474	atpB_S766R_S3	160222
Minuartia_obtusiloba_14304	ndhF	Juliett474	ndhF_5_803	160222
Minuartia_obtusiloba_14304	ndhF3	Juliett474	ndhF_1318_3	160222
Minuartia_obtusiloba_14304	ITS	Juliett470	ITS	150807
Minuartia_obtusiloba_14304	atpB	Delta186	atpB_S1494R_S611	160222
Minuartia_obtusiloba_14304	matK2	Juliett474	matK_3F_3R	160222
Minuartia_obtusiloba_14304	trnLF	Bravo94	trn_cf	150807
